block,arity,internal_nodes,shape_index,tree_hash,dimension,projector_rank,field,eta,error_type,scientific_instance_hash,depth,strahler_number,path_length_sum,certified_lower_bound,construction_value_upper,certified_upper_bound,absolute_gap,relative_gap,status,lower_method,upper_theorem,global_optimum_certified,precision,device
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,2,real,0.1,projected,12c24d340b57598d177281fa55bdbebb78c84b870b1d08e338546c26448fdb89,2,3,8,0.09949874371066199,0.09949874371066199,2.0,1.900501256289338,0.950250628144669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,2,real,0.1,normal,5d1f20e746a064622d4e48b781dfd716aeeeedfa4c900fc86bdb8f1617984296,2,3,8,1.98,1.98,3.0,1.02,0.34,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,2,1,real,0.5,ambient,a43857cc987a06bfedeceecb0294475958c45e577033e48bb97f1aaa84c759bd,2,3,8,1.5612494995995994,1.5612494995995994,3.0,1.4387505004004006,0.4795835001334669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,2,1,real,0.5,projected,28215807728ed2f1d937c60075921145390ecba25129faa1db90c4b08150e536,2,3,8,0.4330127018922193,0.4330127018922193,2.0,1.5669872981077808,0.7834936490538904,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,2,1,real,0.5,normal,989ae07c577c3843d61a55208e14571cee81c1a4c09c8d65d413f282e57bb9cd,2,3,8,1.4999999999999998,1.5,3.0,1.5000000000000002,0.5000000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,1,real,0.5,ambient,2765a808d73f89573ee1ce3b739fbadc3443fac54ba07e193df4389a91e42e7b,2,3,8,1.5612494995995994,1.5612494995995994,3.0,1.4387505004004006,0.4795835001334669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,1,real,0.5,projected,3f979a724cc281aed6c1d290aa255ddcba45fc8c40787e6d4d088e2b21a97be2,2,3,8,0.4330127018922193,0.4330127018922193,2.0,1.5669872981077808,0.7834936490538904,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,1,real,0.5,normal,62262e12e8640cc0d742021dcae96d35c562db3c7cefbe87c6768fbf0340eff9,2,3,8,1.4999999999999998,1.5,3.0,1.5000000000000002,0.5000000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,2,real,0.5,ambient,8d2245c0379f071fc83a0ccd72fc61ec64d400a144b99fee0ac7bf4f2b98bbdd,2,3,8,1.5612494995995994,1.5612494995995994,3.0,1.4387505004004006,0.4795835001334669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,2,real,0.5,projected,766dfa2d34b1164dbe16a97e4978b597fbadcb807fc886162f19f18db54351a6,2,3,8,0.4330127018922193,0.4330127018922193,2.0,1.5669872981077808,0.7834936490538904,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,2,real,0.5,normal,056ce0f6ae56f3796e6b64d50ab7edfc04d3f0942b1d982b8461c5278ab6e91d,2,3,8,1.4999999999999998,1.5,3.0,1.5000000000000002,0.5000000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,2,1,real,1.0,ambient,24a6feda481f05ebed3afba4d7c839d59d689e895d7c0eb07e245193981de880,2,3,8,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,2,1,real,1.0,projected,ce87b5daab3f23e67a9a71dc899d17ce75b542325db61aa001ada11eee344d5f,2,3,8,0.0,0.0,2.0,2.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,2,1,real,1.0,normal,a3f81f4edc3c8bcd4d95ed58c27bbbff970ac7ad97b85ac69ff04361744e6eac,2,3,8,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,1,real,1.0,ambient,5b5e1654d16b413d3ed5cc2e7f63675dec50788ccb8349811a6e922eb93858b1,2,3,8,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,1,real,1.0,projected,5ecfbb78cbfb98221a0d312d2ac699d8a0de90405ece01d7cd7a07a9fbc7d600,2,3,8,0.0,0.0,2.0,2.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,1,real,1.0,normal,4492f55434675d930bd44330a34ede8e6351c680083063c2efeb759a6693952f,2,3,8,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,2,real,1.0,ambient,60bb34adb229a1eec990917b5bc092a5b86e410489de886a76eb672d76a4ba7c,2,3,8,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,2,real,1.0,projected,fc30d1b68ea48acc49aa14bec1ac10f77ecd7bc877b390047325d220cf5ab75b,2,3,8,0.0,0.0,2.0,2.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,2,d7807b4a72d9e0c62255a28ab21f58c47c3499e1f3decc889df726c28d64c8c1,3,2,real,1.0,normal,67099c5c2b2b9b8bec0d610358da83964f3984b0094b839a04bb0e4c21c509eb,2,3,8,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.001,ambient,c0439ac925ff760b8f3b147d151cb31ff1fc07730a4a2c82ad55a63cae90e42f,3,2,9,1.9999982499999842,1.9999982499999842,3.0,1.0000017500000158,0.33333391666667195,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.001,projected,a201f74b8f9e4cc1e57d92171cf9c6b2f2f8ceb8bb54befca37e674b271f3a84,3,2,9,0.000999999499999875,0.000999999499999875,2.0,1.9990000005000002,0.9995000002500001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.001,normal,d3fb9a0b0f187f14a416eb26252440e3838376ffe9ec3cb258c2440e06f70f7f,3,2,9,1.999998,1.999998,3.0,1.000002,0.333334,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.001,ambient,11959f75140db3b720bd643b3eefed3ff08a5ade3dbad1c120381f08f88ed76b,3,2,9,1.9999982499999842,1.9999982499999842,3.0,1.0000017500000158,0.33333391666667195,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.001,projected,1c3c3d2c3ab05e5e813ce0b78f214ea456cf767d31778d457202f14bcd0156e0,3,2,9,0.000999999499999875,0.000999999499999875,2.0,1.9990000005000002,0.9995000002500001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.001,normal,c7796c48d70f2da9590f7c193aca5037a442add5e39341d57ed9cd0cbb41addc,3,2,9,1.999998,1.999998,3.0,1.000002,0.333334,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.001,ambient,29a742f34234b1448a36810ad1352e09fdbd1f117ca0952953d00f239e18c42d,3,2,9,1.9999982499999842,1.9999982499999842,3.0,1.0000017500000158,0.33333391666667195,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.001,projected,5ff3809a70f4ebd95d798eeed9abb5eb1e8d04804c6966e359c62bf00835574e,3,2,9,0.000999999499999875,0.000999999499999875,2.0,1.9990000005000002,0.9995000002500001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.001,normal,f2528d6968090d30062a560d0e42b6e109aaa4559d1e852543d4fec5057ea5e5,3,2,9,1.999998,1.999998,3.0,1.000002,0.333334,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.01,ambient,bd59377083cf0a4c483f2a8e23ec1a7adb3bfce371d6ce3612e611eb9670ad66,3,2,9,1.9998249998437363,1.9998249998437363,3.0,1.0001750001562637,0.3333916667187546,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.01,projected,5d25a234d2759e45a2767a02d836df416fa243d80e925d4be3dd3fc32dd5adaa,3,2,9,0.009999499987499374,0.009999499987499374,2.0,1.9900005000125007,0.9950002500062504,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.01,normal,470c8961157561f93ba6f491b03b8871c1699cf9d2523f0931878e77d724170b,3,2,9,1.9997999999999998,1.9997999999999998,3.0,1.0002000000000002,0.3334000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.01,ambient,7a58fd94e7ad07f69bf31ae15938dc3e257aff99f22476f60d3fcf88a58c6909,3,2,9,1.9998249998437363,1.9998249998437363,3.0,1.0001750001562637,0.3333916667187546,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.01,projected,5172bc2b19753b1d8a9a59c510a32f7c614ffcbd9bc02bc6fa6eee7f270ba667,3,2,9,0.009999499987499374,0.009999499987499374,2.0,1.9900005000125007,0.9950002500062504,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.01,normal,d6069d125165242cee0395fb8601bef16adc5a933e057306fc563295cec849db,3,2,9,1.9997999999999998,1.9997999999999998,3.0,1.0002000000000002,0.3334000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.01,ambient,990f962bc42ad8e7c981f27113429b215362220da2d5f40067abfc075dafdb30,3,2,9,1.9998249998437363,1.9998249998437363,3.0,1.0001750001562637,0.3333916667187546,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.01,projected,cd8e3a5ee096d322f856755b6eb9fcb07ee91e0ea8a1580dc65d2401f5339df3,3,2,9,0.009999499987499374,0.009999499987499374,2.0,1.9900005000125007,0.9950002500062504,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.01,normal,a4bd3fc52a2765e9f275dbbdf3213846b68eb96eb62dde2881421c332efc7e5b,3,2,9,1.9997999999999998,1.9997999999999998,3.0,1.0002000000000002,0.3334000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.1,ambient,4c819ce351f18e12f3775924dfb7f2a46085e86d6eeb642cb10f903ee12a5a8c,3,2,9,1.9824984237068133,1.9824984237068133,3.0,1.0175015762931867,0.3391671920977289,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.1,projected,0f07d7c47a70a7a94f5626a76fcda8d1e38fb595f45a98481b7fad589154ecef,3,2,9,0.09949874371066199,0.09949874371066199,2.0,1.900501256289338,0.950250628144669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.1,normal,4f2ba2c7c7d8d4c83f1dc80a411865ef28c442bcea74b51988817430eea32b5c,3,2,9,1.98,1.98,3.0,1.02,0.34,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.1,ambient,170e940bba247cc70f14adf14131f43bf4e44ba17686a12a67ec2a163f16d13b,3,2,9,1.9824984237068133,1.9824984237068133,3.0,1.0175015762931867,0.3391671920977289,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.1,projected,5c4a92e32b3b1b1b8246888245b23066de8326db92652014ac7fc258da5dc2cd,3,2,9,0.09949874371066199,0.09949874371066199,2.0,1.900501256289338,0.950250628144669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.1,normal,861254f7ac0dd13445e67a1ce71dae08243a4ca429eb3a8f0b3e71ece4afc7aa,3,2,9,1.98,1.98,3.0,1.02,0.34,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.1,ambient,09b7ba426158223d513578e3ea9b1a8a857c9857a2ac8517bdb0a015f0a1788f,3,2,9,1.9824984237068133,1.9824984237068133,3.0,1.0175015762931867,0.3391671920977289,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.1,projected,dd96a5c1c12dff2f1c5110d72d07e732c31e6e41a8e07701f71c6b552827c8b2,3,2,9,0.09949874371066199,0.09949874371066199,2.0,1.900501256289338,0.950250628144669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.1,normal,e366e56bb14cee467a4482251a065bcf73b6fe3d111378b840db7c8371292f21,3,2,9,1.98,1.98,3.0,1.02,0.34,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.5,ambient,f1ee22769018ef747f305e7bc808fe952240d74f4396343a2f2eababc1a08296,3,2,9,1.5612494995995994,1.5612494995995994,3.0,1.4387505004004006,0.4795835001334669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.5,projected,4d22ad12216cebda248fd8a91c51b45aeafc7474eb13155c1fa3ce7603848796,3,2,9,0.4330127018922193,0.4330127018922193,2.0,1.5669872981077808,0.7834936490538904,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,2,1,real,0.5,normal,f886c46cea958b89d2cb94ac57f27b2758d32d3d3e1dc63f7d92ade4746bc1f5,3,2,9,1.4999999999999998,1.5,3.0,1.5000000000000002,0.5000000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.5,ambient,9ad992992b8b0f9e592cb1f7832ea0759ada8d5e181333ed77695042a72d81c5,3,2,9,1.5612494995995994,1.5612494995995994,3.0,1.4387505004004006,0.4795835001334669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.5,projected,0a4ca22754e92621c1fe1d8668bc42e46248811f29cc329b14a41096bfd5ada3,3,2,9,0.4330127018922193,0.4330127018922193,2.0,1.5669872981077808,0.7834936490538904,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,1,real,0.5,normal,36fafab4b3860adca4011f9f862dbaa58a2ce0354ff9ec95753f4781857c8c48,3,2,9,1.4999999999999998,1.5,3.0,1.5000000000000002,0.5000000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.5,ambient,cc9bc912e7d06b55db727df96fefc8629000da318f4003ce0add656e742d1797,3,2,9,1.5612494995995994,1.5612494995995994,3.0,1.4387505004004006,0.4795835001334669,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.5,projected,ae29bf7944f43ba3de2765892a440ff263372d1dfe0bdcb4a44edaa6c7dd693a,3,2,9,0.4330127018922193,0.4330127018922193,2.0,1.5669872981077808,0.7834936490538904,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,3,3,3413c21d7c0fff9ee49253647a85e3f92b69e9f5a2a89322c4fca90472ef7158,3,2,real,0.5,normal,10f4da1baf8f1ae2240b14c149f7314f632140cbbe35d3692bc1e6c3c5a9b40c,3,2,9,1.4999999999999998,1.5,3.0,1.5000000000000002,0.5000000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
