scientific_instance_hash,tree_hash,bound_family,bound,ratio_to_homogeneous
07e8721cadfa4743308bdb778c974985d8e6f041a96d479ee2c66931b7f13306,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.501,0.334
07e8721cadfa4743308bdb778c974985d8e6f041a96d479ee2c66931b7f13306,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.501,0.334
07e8721cadfa4743308bdb778c974985d8e6f041a96d479ee2c66931b7f13306,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.5015,0.3343333333333333
07e8721cadfa4743308bdb778c974985d8e6f041a96d479ee2c66931b7f13306,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.501,0.334
76985bb0a39cef7e0e6a94b794e9f0145e8fb58c95c3710fe1a997b42c9d8d96,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,1.5,1.0
76985bb0a39cef7e0e6a94b794e9f0145e8fb58c95c3710fe1a997b42c9d8d96,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.5009999999999999,0.3339999999999999
76985bb0a39cef7e0e6a94b794e9f0145e8fb58c95c3710fe1a997b42c9d8d96,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.5009999999999999,0.3339999999999999
76985bb0a39cef7e0e6a94b794e9f0145e8fb58c95c3710fe1a997b42c9d8d96,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,1.001,0.6673333333333332
76985bb0a39cef7e0e6a94b794e9f0145e8fb58c95c3710fe1a997b42c9d8d96,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.5009999999999999,0.3339999999999999
b531d9e6697ecb7847f64852e0183f064b6fb3504b7e1bb77b400e774e869bc3,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,1.5,1.0
b531d9e6697ecb7847f64852e0183f064b6fb3504b7e1bb77b400e774e869bc3,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,1.5,1.0
b531d9e6697ecb7847f64852e0183f064b6fb3504b7e1bb77b400e774e869bc3,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,1.5,1.0
b531d9e6697ecb7847f64852e0183f064b6fb3504b7e1bb77b400e774e869bc3,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,2.0,1.3333333333333333
b531d9e6697ecb7847f64852e0183f064b6fb3504b7e1bb77b400e774e869bc3,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,1.5,1.0
c1d1bdd1c0e9880129ff727cfdbf1c4aeed8f02e12b1be9e200502d1998e05a2,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,1.5,1.0
c1d1bdd1c0e9880129ff727cfdbf1c4aeed8f02e12b1be9e200502d1998e05a2,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.7537499999999999,0.5025
c1d1bdd1c0e9880129ff727cfdbf1c4aeed8f02e12b1be9e200502d1998e05a2,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.7537499999999999,0.5025
c1d1bdd1c0e9880129ff727cfdbf1c4aeed8f02e12b1be9e200502d1998e05a2,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,1.12875,0.7525
c1d1bdd1c0e9880129ff727cfdbf1c4aeed8f02e12b1be9e200502d1998e05a2,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.7537499999999999,0.5025
b2bb6c3d8ffd51eb8bc3421edad63935b0d511dbbc8f5c3d9555b5bf6b19c0dd,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,2.9437521987039026,1.0
b2bb6c3d8ffd51eb8bc3421edad63935b0d511dbbc8f5c3d9555b5bf6b19c0dd,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.6800150495745939,0.23100281670243714
b2bb6c3d8ffd51eb8bc3421edad63935b0d511dbbc8f5c3d9555b5bf6b19c0dd,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.6800150495745939,0.23100281670243714
b2bb6c3d8ffd51eb8bc3421edad63935b0d511dbbc8f5c3d9555b5bf6b19c0dd,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.7298650001812952,0.24793696986541383
b2bb6c3d8ffd51eb8bc3421edad63935b0d511dbbc8f5c3d9555b5bf6b19c0dd,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.6800150495745939,0.23100281670243714
a65fe558527a5c57f8ff8e511ff11f68790fc1add7b0d11bec21190768dcf895,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,1.5,1.0
a65fe558527a5c57f8ff8e511ff11f68790fc1add7b0d11bec21190768dcf895,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.5009999999999999,0.3339999999999999
a65fe558527a5c57f8ff8e511ff11f68790fc1add7b0d11bec21190768dcf895,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.5009999999999999,0.3339999999999999
a65fe558527a5c57f8ff8e511ff11f68790fc1add7b0d11bec21190768dcf895,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.5014999999999998,0.3343333333333332
a65fe558527a5c57f8ff8e511ff11f68790fc1add7b0d11bec21190768dcf895,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.5009999999999999,0.3339999999999999
ef3c2cb623279a1429de396dc5c48ec65bc20d8f880db0372c1b4ff5dddcf50d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,1.5,1.0
ef3c2cb623279a1429de396dc5c48ec65bc20d8f880db0372c1b4ff5dddcf50d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,1.0005,0.6669999999999999
ef3c2cb623279a1429de396dc5c48ec65bc20d8f880db0372c1b4ff5dddcf50d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,1.0005,0.6669999999999999
ef3c2cb623279a1429de396dc5c48ec65bc20d8f880db0372c1b4ff5dddcf50d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,1.5005,1.0003333333333333
ef3c2cb623279a1429de396dc5c48ec65bc20d8f880db0372c1b4ff5dddcf50d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,1.0005,0.6669999999999999
c0be2134dd701e94846637eba991b42533a773fc7bc017ca5cea4de9514da979,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.0010125000000000002,1.0
c0be2134dd701e94846637eba991b42533a773fc7bc017ca5cea4de9514da979,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.0010125,0.9999999999999998
c0be2134dd701e94846637eba991b42533a773fc7bc017ca5cea4de9514da979,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.0010125,0.9999999999999998
c0be2134dd701e94846637eba991b42533a773fc7bc017ca5cea4de9514da979,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.00135,1.3333333333333333
c0be2134dd701e94846637eba991b42533a773fc7bc017ca5cea4de9514da979,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.0010125,0.9999999999999998
04b1cb935c581de12affa4199cdabe21d895b36b8c7dd2483c82b04436f1d42e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.0010125000000000002,1.0
04b1cb935c581de12affa4199cdabe21d895b36b8c7dd2483c82b04436f1d42e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.000338175,0.33399999999999996
04b1cb935c581de12affa4199cdabe21d895b36b8c7dd2483c82b04436f1d42e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.000338175,0.33399999999999996
04b1cb935c581de12affa4199cdabe21d895b36b8c7dd2483c82b04436f1d42e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.0003385125,0.3343333333333333
04b1cb935c581de12affa4199cdabe21d895b36b8c7dd2483c82b04436f1d42e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.000338175,0.33399999999999996
9d856fd10d2fd4997b7bb4dd3284b250d0cfd3f9ec67e6cafb28d441c1117c3e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.0010125000000000002,1.0
9d856fd10d2fd4997b7bb4dd3284b250d0cfd3f9ec67e6cafb28d441c1117c3e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.000338175,0.33399999999999996
9d856fd10d2fd4997b7bb4dd3284b250d0cfd3f9ec67e6cafb28d441c1117c3e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.000338175,0.33399999999999996
9d856fd10d2fd4997b7bb4dd3284b250d0cfd3f9ec67e6cafb28d441c1117c3e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.0006756749999999999,0.6673333333333331
9d856fd10d2fd4997b7bb4dd3284b250d0cfd3f9ec67e6cafb28d441c1117c3e,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.000338175,0.33399999999999996
4901ba20b1944a93d62d88e29816752df500be9b0dea4d15ddaa2f35e725d16a,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.0010125000000000002,1.0
4901ba20b1944a93d62d88e29816752df500be9b0dea4d15ddaa2f35e725d16a,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.0010125,0.9999999999999998
4901ba20b1944a93d62d88e29816752df500be9b0dea4d15ddaa2f35e725d16a,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.0010125,0.9999999999999998
4901ba20b1944a93d62d88e29816752df500be9b0dea4d15ddaa2f35e725d16a,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.00135,1.3333333333333333
4901ba20b1944a93d62d88e29816752df500be9b0dea4d15ddaa2f35e725d16a,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.0010125,0.9999999999999998
343136d2c2f4a59e23c60ee7771154b99db0339502f96313c0f62069382e9f9f,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.0010125000000000002,1.0
343136d2c2f4a59e23c60ee7771154b99db0339502f96313c0f62069382e9f9f,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.0005087812500000001,0.5025000000000001
343136d2c2f4a59e23c60ee7771154b99db0339502f96313c0f62069382e9f9f,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.0005087812500000001,0.5025000000000001
343136d2c2f4a59e23c60ee7771154b99db0339502f96313c0f62069382e9f9f,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.00076190625,0.7524999999999998
343136d2c2f4a59e23c60ee7771154b99db0339502f96313c0f62069382e9f9f,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.0005087812500000001,0.5025000000000001
fb2c9924e92df2af03080c35775423163c8c2c4be605aec38198c5b90c5741e9,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.0009447574757155705,1.0
fb2c9924e92df2af03080c35775423163c8c2c4be605aec38198c5b90c5741e9,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.00016252382657940662,0.17202703419341472
fb2c9924e92df2af03080c35775423163c8c2c4be605aec38198c5b90c5741e9,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.00016252382657940662,0.17202703419341472
fb2c9924e92df2af03080c35775423163c8c2c4be605aec38198c5b90c5741e9,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.00016669393495730245,0.1764409800843825
fb2c9924e92df2af03080c35775423163c8c2c4be605aec38198c5b90c5741e9,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.00016252382657940662,0.17202703419341472
4aa583b43349357b4018be2ee68093295705386378465b680dbd76e6f729e7ec,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.0010125000000000002,1.0
4aa583b43349357b4018be2ee68093295705386378465b680dbd76e6f729e7ec,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.000338175,0.33399999999999996
4aa583b43349357b4018be2ee68093295705386378465b680dbd76e6f729e7ec,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.000338175,0.33399999999999996
4aa583b43349357b4018be2ee68093295705386378465b680dbd76e6f729e7ec,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.0003385125,0.3343333333333333
4aa583b43349357b4018be2ee68093295705386378465b680dbd76e6f729e7ec,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.000338175,0.33399999999999996
6756e728f8502cbc60289a3a6311e32803bb4da5185921a2eae09fb8bcc572b6,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.0010125000000000002,1.0
6756e728f8502cbc60289a3a6311e32803bb4da5185921a2eae09fb8bcc572b6,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.0006753375,0.6669999999999999
6756e728f8502cbc60289a3a6311e32803bb4da5185921a2eae09fb8bcc572b6,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.0006753375,0.6669999999999999
6756e728f8502cbc60289a3a6311e32803bb4da5185921a2eae09fb8bcc572b6,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.0010128375,1.000333333333333
6756e728f8502cbc60289a3a6311e32803bb4da5185921a2eae09fb8bcc572b6,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.0006753375,0.6669999999999999
6de2ec1747fab52681f4c068687c1929d94b72a03b14db4109169076fd8ecc27,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.10124999999999999,1.0
6de2ec1747fab52681f4c068687c1929d94b72a03b14db4109169076fd8ecc27,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.10125,1.0000000000000002
6de2ec1747fab52681f4c068687c1929d94b72a03b14db4109169076fd8ecc27,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.10125,1.0000000000000002
6de2ec1747fab52681f4c068687c1929d94b72a03b14db4109169076fd8ecc27,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.135,1.3333333333333335
6de2ec1747fab52681f4c068687c1929d94b72a03b14db4109169076fd8ecc27,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.10125,1.0000000000000002
8b42baf879168e8b32c1d56e18065c4700f63091ca40a688377cc56869de4b5d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.10124999999999999,1.0
8b42baf879168e8b32c1d56e18065c4700f63091ca40a688377cc56869de4b5d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.0338175,0.334
8b42baf879168e8b32c1d56e18065c4700f63091ca40a688377cc56869de4b5d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.0338175,0.334
8b42baf879168e8b32c1d56e18065c4700f63091ca40a688377cc56869de4b5d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.03385125,0.33433333333333337
8b42baf879168e8b32c1d56e18065c4700f63091ca40a688377cc56869de4b5d,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.0338175,0.334
cb135c774e0f9b44dd3e60bb0820e02b2333b7bef746f8cca770e6c2d50ef669,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.10124999999999999,1.0
cb135c774e0f9b44dd3e60bb0820e02b2333b7bef746f8cca770e6c2d50ef669,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.0338175,0.334
cb135c774e0f9b44dd3e60bb0820e02b2333b7bef746f8cca770e6c2d50ef669,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.0338175,0.334
cb135c774e0f9b44dd3e60bb0820e02b2333b7bef746f8cca770e6c2d50ef669,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.0675675,0.6673333333333334
cb135c774e0f9b44dd3e60bb0820e02b2333b7bef746f8cca770e6c2d50ef669,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.0338175,0.334
f6cdd7c70f8bc86efee8fff3d592c3ef41641d6d6287165de5b0e9ccef6c6281,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.10124999999999999,1.0
f6cdd7c70f8bc86efee8fff3d592c3ef41641d6d6287165de5b0e9ccef6c6281,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.10125,1.0000000000000002
f6cdd7c70f8bc86efee8fff3d592c3ef41641d6d6287165de5b0e9ccef6c6281,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.10125,1.0000000000000002
f6cdd7c70f8bc86efee8fff3d592c3ef41641d6d6287165de5b0e9ccef6c6281,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.135,1.3333333333333335
f6cdd7c70f8bc86efee8fff3d592c3ef41641d6d6287165de5b0e9ccef6c6281,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.10125,1.0000000000000002
2125158d7ca41b0c7f8559284cd9fac714c4f299bb51bb0cb7c75015aff169fc,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.10124999999999999,1.0
2125158d7ca41b0c7f8559284cd9fac714c4f299bb51bb0cb7c75015aff169fc,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.050878124999999996,0.5025
2125158d7ca41b0c7f8559284cd9fac714c4f299bb51bb0cb7c75015aff169fc,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.050878124999999996,0.5025
2125158d7ca41b0c7f8559284cd9fac714c4f299bb51bb0cb7c75015aff169fc,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.076190625,0.7525000000000001
2125158d7ca41b0c7f8559284cd9fac714c4f299bb51bb0cb7c75015aff169fc,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.050878124999999996,0.5025
0df9e0fe2e50b5052d59b5f80ba3458e7ef912e3bec2a34c12c879c12db5e635,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.31202810922693436,1.0
0df9e0fe2e50b5052d59b5f80ba3458e7ef912e3bec2a34c12c879c12db5e635,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.052412455474670064,0.16797350599125382
0df9e0fe2e50b5052d59b5f80ba3458e7ef912e3bec2a34c12c879c12db5e635,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.052412455474670064,0.16797350599125382
0df9e0fe2e50b5052d59b5f80ba3458e7ef912e3bec2a34c12c879c12db5e635,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.10441714034582579,0.3346401726579205
0df9e0fe2e50b5052d59b5f80ba3458e7ef912e3bec2a34c12c879c12db5e635,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.052412455474670064,0.16797350599125382
ac8d8932560941685680038c7aa3b3169657e4e6b203b6f0ab754855017315be,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.10124999999999999,1.0
ac8d8932560941685680038c7aa3b3169657e4e6b203b6f0ab754855017315be,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.0338175,0.334
ac8d8932560941685680038c7aa3b3169657e4e6b203b6f0ab754855017315be,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.0338175,0.334
ac8d8932560941685680038c7aa3b3169657e4e6b203b6f0ab754855017315be,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.03385125,0.33433333333333337
ac8d8932560941685680038c7aa3b3169657e4e6b203b6f0ab754855017315be,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.0338175,0.334
9d6c05f874250aa98cdc77e3a78d411c513a2bf7d76e8e3e405974d1ba03ae2c,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,0.10124999999999999,1.0
9d6c05f874250aa98cdc77e3a78d411c513a2bf7d76e8e3e405974d1ba03ae2c,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.06753375,0.667
9d6c05f874250aa98cdc77e3a78d411c513a2bf7d76e8e3e405974d1ba03ae2c,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.06753375,0.667
9d6c05f874250aa98cdc77e3a78d411c513a2bf7d76e8e3e405974d1ba03ae2c,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.10128375,1.0003333333333335
9d6c05f874250aa98cdc77e3a78d411c513a2bf7d76e8e3e405974d1ba03ae2c,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.06753375,0.667
339b8bf69f15b8b4cada0b33fb54afec63f60e6a4c9f19b7c8a9405b076ac897,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,1.0125000000000002,1.0
339b8bf69f15b8b4cada0b33fb54afec63f60e6a4c9f19b7c8a9405b076ac897,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,1.0125000000000002,1.0
339b8bf69f15b8b4cada0b33fb54afec63f60e6a4c9f19b7c8a9405b076ac897,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,1.0125000000000002,1.0
339b8bf69f15b8b4cada0b33fb54afec63f60e6a4c9f19b7c8a9405b076ac897,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,1.35,1.3333333333333333
339b8bf69f15b8b4cada0b33fb54afec63f60e6a4c9f19b7c8a9405b076ac897,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,1.0125000000000002,1.0
6aaf5948f5cc30005a16826f4237d8eae9e1c2ec4af6cb10685e2a25dace0183,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,1.0125000000000002,1.0
6aaf5948f5cc30005a16826f4237d8eae9e1c2ec4af6cb10685e2a25dace0183,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.338175,0.33399999999999996
6aaf5948f5cc30005a16826f4237d8eae9e1c2ec4af6cb10685e2a25dace0183,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.338175,0.33399999999999996
6aaf5948f5cc30005a16826f4237d8eae9e1c2ec4af6cb10685e2a25dace0183,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,mixed_mask,0.33851250000000005,0.3343333333333333
6aaf5948f5cc30005a16826f4237d8eae9e1c2ec4af6cb10685e2a25dace0183,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,optimized_order,0.338175,0.33399999999999996
b225e7e0bcfcfce413dcbf32fd36ae26bfef6d7d1072657d874c69dbe4f086c4,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,homogeneous,1.0125000000000002,1.0
b225e7e0bcfcfce413dcbf32fd36ae26bfef6d7d1072657d874c69dbe4f086c4,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,nodewise,0.33817500000000006,0.334
b225e7e0bcfcfce413dcbf32fd36ae26bfef6d7d1072657d874c69dbe4f086c4,e0176f1a3c3d65aa7c7adab032098f505621f0a6a3db17f813970b2bc1bb0ab2,path_sum,0.33817500000000006,0.334
